index,Cena,Kvadratura,Sprat,Distance
3048,465000,118,4,1.367245700987994
3049,295000,82,1,1.5488422161721425
3050,303000,101,7,2.698707855040707
3051,312000,104,7,2.698707855040707
3052,232135,79,2,2.698707855040707
3053,232135,79,3,2.698707855040707
3054,280000,96,5,2.534945943790705
3055,232135,79,4,2.698707855040707
3056,120000,100,4,2.534945943790705
3057,285000,87,3,2.698707855040707
3058,850000,248,5,1.367245700987994
3059,135000,66,-1,1.367245700987994
3060,134990,48,6,2.698707855040707
3061,195000,58,3,1.367245700987994
3062,360000,95,4,1.9138565937883534
3063,150000,60,-1,1.367245700987994
3064,866000,192,7,1.367245700987994
3065,777000,176,3,1.367245700987994
3066,908000,202,3,1.367245700987994
3067,160000,71,4,2.534945943790705
3068,239999,100,4,2.698707855040707
3069,97000,39,-1,1.9138565937883534
3070,306000,102,6,2.698707855040707
3071,689490,153,2,1.367245700987994
3072,149000,66,-1,1.7344789751532068
3073,129240,43,1,2.534945943790705
3074,210000,70,2,2.534945943790705
3075,169950,57,1,2.534945943790705
3076,216900,72,1,2.534945943790705
3077,135900,45,0,2.534945943790705
3078,168900,56,2,2.534945943790705
3079,370000,68,1,1.6534884369126457
3080,211500,71,3,2.534945943790705
3081,216000,72,3,2.534945943790705
3082,129300,43,3,2.534945943790705
3083,371000,153,4,1.5870496099695384
3084,97000,39,-1,1.367245700987994
3085,864000,194,7,2.698707855040707
3086,203968,64,2,2.698707855040707
3087,175456,55,0,2.698707855040707
3088,133000,38,2,2.698707855040707
3089,158000,72,1,2.534945943790705
3090,712440,158,1,1.367245700987994
3091,310000,86,3,1.5488422161721425
3092,370000,91,1,1.9739752822992167
3093,165000,35,6,2.085138281991051
3094,180000,62,3,2.698707855040707
3095,250000,104,4,2.698707855040707
3096,175000,50,2,2.1679161804959586
3097,325000,115,4,1.367245700987994
3098,150000,66,-1,1.7344789751532068
3099,797000,180,4,1.367245700987994
3100,850000,196,4,1.367245700987994
3101,299911,73,2,1.9138565937883534
3102,205000,55,1,1.9138565937883534
3103,270000,83,5,1.9138565937883534
3104,84300,28,0,2.534945943790705
3105,228000,77,1,1.5488422161721425
3106,84300,28,1,2.534945943790705
3107,211500,71,2,2.534945943790705
3108,299000,81,3,1.9138565937883534
3109,275000,53,2,1.9138565937883534
3110,360000,90,1,1.9138565937883534
3111,155000,34,-1,1.4619728006690051
3112,250000,91,6,2.534945943790705
3113,99900,29,3,1.5488422161721425
3114,303000,101,5,2.698707855040707
3115,167000,67,0,1.8545878532089057
3116,164999,53,6,1.5488422161721425
3117,97000,39,-1,1.367245700987994
3118,594944,186,6,2.698707855040707
3119,310000,86,3,2.534945943790705
3120,267181,91,3,2.698707855040707
3121,421184,131,7,2.698707855040707
3122,228445,75,3,2.698707855040707
3123,310000,90,3,1.5488422161721425
3124,365750,95,5,2.698707855040707
3125,199000,77,5,1.4619728006690051
3126,340000,96,1,1.367245700987994
3127,250000,85,2,1.6534884369126457
3128,170000,38,2,1.9739752822992167
3129,255000,85,3,1.367245700987994
3130,280000,110,4,1.6534884369126457
3131,159000,55,1,2.534945943790705
3132,279000,80,5,1.367245700987994
3133,200000,58,3,1.9426883055731563
3134,270000,83,5,1.9138565937883534
3135,43000,11,0,2.698707855040707
3136,325000,102,6,2.698707855040707
3137,193000,74,0,1.367245700987994
3138,205000,58,0,1.4917055342867598
3139,216900,72,0,2.534945943790705
3140,147000,70,4,2.534945943790705
3141,164999,51,6,1.5488422161721425
3142,142848,45,1,2.534945943790705
3143,237500,79,4,2.534945943790705
3144,138145,39,1,2.698707855040707
3145,175296,55,0,2.698707855040707
3146,330000,119,3,1.6534884369126457
3147,185000,50,2,1.4619728006690051
3148,178000,61,2,1.4917055342867598
3149,258000,77,3,1.7344789751532068
3150,110000,19,0,1.9739752822992167
3151,383000,109,3,1.367245700987994
3152,402800,106,1,1.5488422161721425
3153,169000,55,2,1.4619728006690051
3154,205000,55,7,1.4619728006690051
3155,796500,177,3,1.367245700987994
3156,525000,152,6,1.9739752822992167
3157,375000,121,7,2.534945943790705
3158,307100,83,4,2.534945943790705
3159,490000,123,3,2.698707855040707
3160,280000,89,2,2.698707855040707
3161,380000,93,3,1.4619728006690051
3162,450000,117,3,2.698707855040707
3163,465000,118,4,1.367245700987994
3164,560000,159,5,1.9138565937883534
3165,299000,70,3,2.085138281991051
3166,235000,61,4,1.9426883055731563
3167,198000,56,6,1.9138565937883534
3168,189000,53,0,2.698707855040707
3169,410000,132,1,1.367245700987994
3170,270000,133,4,2.698707855040707
3171,250000,69,0,1.4619728006690051
3172,360000,90,1,1.9138565937883534
3173,303400,95,2,1.367245700987994
3174,240000,82,0,1.4619728006690051
3175,245000,106,1,2.698707855040707
3176,250000,104,4,2.698707855040707
3177,1400000,187,4,1.367245700987994
3178,195000,66,-1,1.367245700987994
3179,528000,150,2,1.9138565937883534
3180,500000,130,3,2.534945943790705
3181,910000,152,3,2.534945943790705
3182,189000,69,1,1.5870496099695384
3183,270000,167,4,1.4619728006690051
3184,320000,77,0,1.8545878532089057
3185,79000,30,-1,2.698707855040707
3186,287000,82,1,1.9138565937883534
3187,209900,64,2,1.367245700987994
3188,625000,152,3,1.6534884369126457
3189,300000,66,0,1.367245700987994
3190,250000,85,3,1.367245700987994
3191,250000,74,0,1.4619728006690051
3192,233000,74,1,1.9138565937883534
3193,349000,118,1,2.698707855040707
3194,270000,123,1,1.0424166291640924
3195,143000,55,0,2.698707855040707
3196,185000,72,7,2.698707855040707
3197,180000,61,4,2.698707855040707
3198,550000,170,1,1.9138565937883534
3199,250000,104,4,2.698707855040707
3200,883000,195,7,1.4619728006690051
3201,650000,190,6,1.9739752822992167
3202,850000,240,1,1.367245700987994
3203,210000,112,2,2.534945943790705
3204,90000,50,0,1.8545878532089057
3205,205000,61,4,1.9138565937883534
3206,131425,38,2,2.698707855040707
3207,209120,65,1,2.698707855040707
3208,204192,64,2,2.698707855040707
3209,137305,39,0,2.698707855040707
3210,187712,59,0,2.698707855040707
3211,133280,38,0,2.698707855040707
3212,289000,87,2,2.698707855040707
3213,350000,96,4,1.5870496099695384
3214,270000,133,4,2.698707855040707
3215,236800,74,0,1.367245700987994
3216,235000,83,4,1.367245700987994
3217,150000,66,-1,1.7344789751532068
3218,400000,123,4,1.4619728006690051
3219,380000,100,2,1.9138565937883534
3220,150000,66,0,1.7344789751532068
3221,295000,54,3,1.367245700987994
3222,299000,115,1,1.9138565937883534
3223,540000,150,5,1.367245700987994
3224,275000,53,2,1.9739752822992167
3225,220000,100,4,2.698707855040707
3226,267000,140,7,2.534945943790705
3227,360000,92,1,1.9138565937883534
3228,290000,102,3,1.9138565937883534
3229,66000,22,0,1.367245700987994
3230,480000,120,0,1.9138565937883534
3231,250000,84,3,1.4917055342867598
3232,236800,81,0,1.367245700987994
3233,299000,106,3,1.367245700987994
3234,355000,114,1,1.367245700987994
3235,96000,33,2,1.9138565937883534
3236,155000,57,1,1.9138565937883534
3237,224000,89,4,1.8545878532089057
3238,236800,81,0,1.367245700987994
3239,306000,76,2,1.367245700987994
3240,649000,167,6,1.9739752822992167
3241,135000,41,7,2.698707855040707
3242,216000,66,4,1.367245700987994
3243,230000,65,4,2.534945943790705
3244,124000,62,-1,1.9138565937883534
3245,185000,50,7,1.367245700987994
3246,250000,74,2,2.534945943790705
3247,380000,140,1,1.9138565937883534
3248,170000,55,2,1.8545878532089057
3249,495000,118,4,1.367245700987994
3250,280000,161,3,1.367245700987994
3251,250000,122,3,1.6534884369126457
3252,175000,44,0,1.8545878532089057
3253,289000,99,3,1.9138565937883534
3254,126000,38,2,1.9138565937883534
3255,235200,84,5,1.8545878532089057
3256,160000,60,4,1.9138565937883534
3257,320000,85,3,1.9138565937883534
3258,380000,140,1,1.9138565937883534
3259,215000,71,3,1.9138565937883534
3260,267000,140,7,2.534945943790705
3261,380000,135,1,1.9138565937883534
3262,797000,182,5,1.367245700987994
3263,110000,36,3,1.9138565937883534
3264,250000,54,5,1.0424166291640924
3265,240000,84,2,2.698707855040707
3266,360000,90,1,1.9138565937883534
3267,255000,85,3,1.367245700987994
3268,250000,56,0,1.8545878532089057
3269,300300,91,1,2.534945943790705
3270,239250,75,4,2.534945943790705
3271,285000,72,2,1.9138565937883534
3272,337600,106,0,2.534945943790705
3273,285000,72,2,1.9138565937883534
3274,388160,121,1,2.534945943790705
3275,368000,115,0,2.534945943790705
3276,388160,121,1,2.534945943790705
3277,219000,104,4,1.367245700987994
3278,255000,85,3,1.367245700987994
3279,400000,123,4,1.4619728006690051
3280,150000,62,0,1.9138565937883534
3281,145000,64,3,1.9138565937883534
3282,371000,153,4,2.698707855040707
3283,274000,74,2,1.9138565937883534
3284,550000,180,1,2.1679161804959586
3285,197000,80,1,1.367245700987994
3286,680000,180,1,1.9739752822992167
3287,290000,90,3,1.9426883055731563
3288,365500,103,4,1.5488422161721425
3289,295000,114,2,1.367245700987994
3290,272000,52,4,1.367245700987994
3291,196224,61,0,2.698707855040707
3292,80000,44,-1,1.5488422161721425
3293,560000,143,2,1.8545878532089057
3294,205000,61,4,2.534945943790705
3295,84300,28,2,2.534945943790705
3296,165000,72,1,2.534945943790705
3297,320000,85,3,1.9138565937883534
3298,360000,90,1,1.9138565937883534
3299,310000,60,1,2.698707855040707
3300,333000,101,7,2.698707855040707
3301,1422000,237,7,1.367245700987994
3302,270000,75,3,1.9138565937883534
3303,565000,133,4,1.367245700987994
3304,205000,58,0,2.534945943790705
3305,175000,44,0,1.8545878532089057
3306,205000,61,4,2.534945943790705
3307,350000,106,4,1.6534884369126457
3308,597240,151,4,1.367245700987994
3309,297412,81,3,1.367245700987994
3310,223590,61,2,1.367245700987994
3311,385000,96,3,2.698707855040707
3312,189000,74,1,1.8545878532089057
3313,189000,69,1,1.8545878532089057
3314,140000,53,-1,1.9138565937883534
3315,170000,53,6,1.9426883055731563
3316,110000,33,0,2.534945943790705
3317,250000,40,1,1.9138565937883534
3318,780000,185,0,1.367245700987994
3319,165000,55,1,2.534945943790705
3320,648000,120,5,1.9138565937883534
3321,240000,75,3,2.698707855040707
3322,207200,74,0,1.367245700987994
3323,575000,207,5,1.9138565937883534
3324,189000,75,3,1.9138565937883534
3325,250000,122,3,1.9138565937883534
3326,220000,92,3,1.9138565937883534
3327,387000,103,4,1.5488422161721425
3328,385000,96,3,1.9138565937883534
3329,132000,33,2,1.9138565937883534
3330,204000,70,6,1.367245700987994
3331,143500,41,4,2.534945943790705
3332,310000,90,3,1.5488422161721425
3333,224000,62,3,1.4619728006690051
3334,725400,186,4,1.367245700987994
3335,360500,103,4,1.5488422161721425
3336,329000,130,3,1.367245700987994
3337,850000,165,2,1.9138565937883534
3338,240000,84,2,2.698707855040707
3339,220000,82,4,1.9138565937883534
3340,390000,78,1,2.534945943790705
3341,360000,86,4,2.6206704038886683
3342,124900,30,6,2.853024016213637
3343,180000,66,4,2.320570769957847
3344,210000,64,3,2.5947871973834307
3345,224400,70,1,2.853024016213637
3346,123000,30,6,2.853024016213637
3347,399000,93,6,3.8829398193223117
3348,350000,106,1,2.2533442317032812
3349,147000,84,0,3.4133918322367123
3350,270000,90,4,2.923542182699003
3351,225000,56,3,2.527794181801474
3352,713700,183,4,3.4133918322367123
3353,188000,55,2,3.4133918322367123
3354,395000,98,3,3.4133918322367123
3355,185000,53,2,2.52955385182448
3356,385000,153,0,2.326402454821793
3357,400000,110,2,2.326402454821793
3358,400000,100,3,2.2533442317032812
3359,279202,73,3,3.4133918322367123
3360,438130,114,3,3.4133918322367123
3361,133500,49,0,3.01102797197858
3362,214000,92,3,3.4133918322367123
3363,210000,51,2,3.4133918322367123
3364,147000,42,6,3.4133918322367123
3365,489181,127,5,3.4133918322367123
3366,135000,37,-1,3.01102797197858
3367,240000,63,2,3.4133918322367123
3368,350000,101,3,3.01102797197858
3369,235000,81,0,3.4133918322367123
3370,240000,67,2,3.4133918322367123
3371,270000,104,0,3.4133918322367123
3372,495000,158,5,2.534945943790705
3373,535000,130,2,2.2533442317032812
3374,190000,64,1,3.4133918322367123
3375,353500,101,3,3.01102797197858
3376,200000,69,7,2.320570769957847
3377,260000,54,1,2.588160733675752
3378,190000,72,5,3.4133918322367123
3379,195000,96,0,3.4133918322367123
3380,520000,144,3,2.784381408889326
3381,729228,189,0,3.4133918322367123
3382,692191,180,0,3.4133918322367123
3383,538000,168,5,3.4133918322367123
3384,440000,133,4,3.4133918322367123
3385,225000,114,4,3.0192254772435736
3386,650000,160,0,2.527794181801474
3387,650000,171,0,1.963676594441161
3388,249000,79,1,3.4133918322367123
3389,294000,93,4,2.326402454821793
3390,286000,56,4,3.01102797197858
3391,831600,231,1,3.4133918322367123
3392,605000,221,0,3.4133918322367123
3393,275000,67,4,2.784381408889326
3394,180000,54,3,3.8829398193223117
3395,320000,100,2,2.5172387744770863
3396,270000,108,5,2.5947871973834307
3397,280000,58,0,3.4133918322367123
3398,285000,58,5,2.2533442317032812
3399,255000,76,3,2.853024016213637
3400,330000,129,5,2.326402454821793
3401,220000,36,0,3.3054993590538073
3402,119000,57,-1,3.0192254772435736
3403,260000,72,2,3.4133918322367123
3404,240000,79,2,3.4133918322367123
3405,650000,235,0,2.527794181801474
3406,250000,140,3,2.320570769957847
3407,320000,96,1,3.4133918322367123
3408,139900,75,6,3.4133918322367123
3409,89700,23,1,3.4133918322367123
3410,215000,94,5,3.4133918322367123
3411,255000,80,8,2.2533442317032812
3412,429000,105,1,2.326402454821793
3413,210000,70,4,2.923542182699003
3414,650000,154,0,2.527794181801474
3415,199900,60,4,3.4133918322367123
3416,125000,30,6,2.853024016213637
3417,697000,140,4,2.52955385182448
3418,270000,63,7,3.4133918322367123
3419,210000,82,3,2.320570769957847
3420,129900,30,6,2.853024016213637
3421,240000,68,6,2.320570769957847
3422,210000,68,3,2.5947871973834307
3423,150000,43,2,4.0238553217329125
3424,294500,66,1,3.4133918322367123
3425,390000,110,4,2.320570769957847
3426,140000,42,0,2.6206704038886683
3427,250000,62,3,2.5172387744770863
3428,430000,90,5,3.4133918322367123
3429,120000,30,0,3.8829398193223117
3430,260000,102,4,3.4133918322367123
3431,240000,74,4,2.6206704038886683
3432,184900,65,2,3.3054993590538073
3433,280000,70,5,2.923542182699003
3434,520000,164,5,2.326402454821793
3435,330000,83,1,2.326402454821793
3436,120000,30,0,2.853024016213637
3437,713700,183,4,3.4133918322367123
3438,350000,84,1,2.2533442317032812
3439,199000,63,1,2.2533442317032812
3440,420000,156,1,2.879646720695822
3441,250000,58,3,2.5172387744770863
3442,285000,62,5,2.2533442317032812
3443,245000,105,4,3.4133918322367123
3444,330000,81,1,2.326402454821793
3445,275000,42,2,2.527794181801474
3446,195000,59,1,2.6206704038886683
3447,250000,75,2,3.4133918322367123
3448,160000,44,5,3.4133918322367123
3449,680000,130,4,3.4133918322367123
3450,160000,49,4,2.6206704038886683
3451,352000,110,3,3.4133918322367123
3452,143000,45,4,3.4133918322367123
3453,114000,62,-1,3.4133918322367123
3454,279000,62,5,2.2533442317032812
3455,350000,106,3,3.8829398193223117
3456,245000,71,4,2.853024016213637
3457,277000,58,5,2.2533442317032812
3458,205000,64,2,2.6206704038886683
3459,175000,51,4,2.320570769957847
3460,198000,62,3,2.326402454821793
3461,114000,70,-1,3.4133918322367123
3462,185000,90,3,2.320570769957847
3463,370000,90,4,3.4133918322367123
3464,199000,57,1,2.2533442317032812
3465,215000,63,2,2.326402454821793
3466,280000,87,5,3.01102797197858
3467,209500,75,1,3.0192254772435736
3468,280000,125,1,2.853024016213637
3469,643000,143,2,2.326402454821793
3470,280000,66,7,2.5172387744770863
3471,230000,84,5,2.923542182699003
3472,224000,84,6,2.320570769957847
3473,408000,100,4,3.0192254772435736
3474,352000,105,5,3.4133918322367123
3475,360000,115,2,2.5172387744770863
3476,255000,82,3,2.853024016213637
3477,353011,101,1,3.4133918322367123
3478,248000,92,5,3.4133918322367123
3479,124000,30,6,2.853024016213637
3480,229000,90,3,3.4133918322367123
3481,565000,172,3,2.923542182699003
3482,255000,75,0,3.01102797197858
3483,286000,62,5,2.2533442317032812
3484,360000,113,4,2.326402454821793
3485,125900,28,6,2.853024016213637
3486,285600,62,5,2.2533442317032812
3487,107000,36,-1,3.4133918322367123
3488,235000,81,6,2.527794181801474
3489,650000,154,0,2.527794181801474
3490,280000,62,5,2.2533442317032812
3491,143000,38,4,3.4133918322367123
3492,480000,89,3,3.4133918322367123
3493,580000,242,5,2.2533442317032812
3494,147000,42,0,3.4133918322367123
3495,390000,90,5,3.3054993590538073
3496,180000,43,4,3.4133918322367123
3497,375000,87,2,2.326402454821793
3498,229000,90,3,3.4133918322367123
3499,190000,68,1,2.923542182699003
3500,177500,71,0,3.4133918322367123
3501,155000,36,1,2.853024016213637
3502,270000,85,7,3.4133918322367123
3503,420000,150,1,3.4133918322367123
3504,159000,45,5,3.01102797197858
3505,255000,84,1,2.853024016213637
3506,135000,45,-1,3.4133918322367123
3507,205000,88,2,2.784381408889326
3508,400000,94,1,3.4133918322367123
3509,750000,142,1,3.8829398193223117
3510,285000,62,5,2.2533442317032812
3511,168300,56,1,2.6206704038886683
3512,198000,51,1,2.320570769957847
3513,209000,80,3,3.01102797197858
3514,205000,88,2,2.784381408889326
3515,295000,80,7,3.4133918322367123
3516,222000,79,3,3.01102797197858
3517,150000,38,4,3.4133918322367123
3518,337000,145,3,3.01102797197858
3519,129000,38,2,2.2533442317032812
3520,240000,67,2,3.4133918322367123
3521,278000,82,6,3.4133918322367123
3522,520000,150,3,2.784381408889326
3523,142900,38,4,3.4133918322367123
3524,300000,80,6,3.4133918322367123
3525,274900,84,2,2.52955385182448
3526,183000,61,3,2.320570769957847
3527,115000,72,-1,3.01102797197858
3528,750000,195,2,2.5947871973834307
3529,122500,40,0,2.320570769957847
3530,650000,220,0,2.527794181801474
3531,280000,64,5,2.2533442317032812
3532,204000,54,2,3.4133918322367123
3533,178000,45,4,2.923542182699003
3534,235000,86,0,3.0192254772435736
3535,65000,38,1,3.0192254772435736
3536,250000,52,4,3.4133918322367123
3537,250000,64,4,2.853024016213637
3538,595000,125,5,2.179064466575048
3539,243000,76,0,3.01102797197858
3540,250000,37,3,3.3054993590538073
3541,380000,109,0,3.3054993590538073
3542,380000,90,4,2.2533442317032812
3543,200000,60,4,3.4133918322367123
3544,159000,48,3,3.4133918322367123
3545,235000,63,3,3.4133918322367123
3546,495000,129,2,2.326402454821793
3547,125000,30,6,2.853024016213637
3548,350000,90,1,3.0192254772435736
3549,280000,87,5,3.4133918322367123
3550,315000,66,1,3.4133918322367123
3551,425000,124,2,2.326402454821793
3552,580000,164,1,2.588160733675752
3553,179000,70,4,3.4133918322367123
3554,160000,30,-1,2.588160733675752
3555,215000,94,5,3.3054993590538073
3556,299000,60,1,2.326402454821793
3557,165000,46,1,1.367245700987994
3558,172800,54,2,1.5870496099695384
3559,365000,87,4,3.4133918322367123
3560,236800,74,0,1.367245700987994
3561,149000,38,3,3.8829398193223117
3562,150000,38,6,3.4133918322367123
3563,180000,61,0,2.853024016213637
3564,514160,129,6,3.4133918322367123
3565,230000,78,3,3.4133918322367123
3566,230000,92,5,3.0192254772435736
3567,500000,65,3,3.4133918322367123
3568,175000,51,4,2.320570769957847
3569,400000,106,2,2.179064466575048
3570,139000,38,4,3.8829398193223117
3571,452000,129,3,2.52955385182448
3572,479000,103,3,1.9138565937883534
3573,245000,83,1,1.9138565937883534
3574,237000,73,3,2.534945943790705
3575,285000,95,0,1.9138565937883534
3576,369000,82,7,1.4619728006690051
3577,339000,117,1,1.9739752822992167
3578,219690,73,3,2.534945943790705
3579,330000,87,3,2.527794181801474
3580,600000,120,3,2.326402454821793
3581,220000,62,4,3.4133918322367123
3582,780000,195,2,2.326402454821793
3583,240000,81,5,2.2533442317032812
3584,250000,91,5,3.3054993590538073
3585,725400,186,4,1.367245700987994
3586,112000,35,0,1.367245700987994
3587,250000,122,3,1.6534884369126457
3588,129000,28,2,1.7344789751532068
3589,240000,75,2,1.8545878532089057
3590,85000,40,0,2.698707855040707
3591,68000,18,2,1.5870496099695384
3592,306000,76,3,1.367245700987994
3593,495000,100,3,2.326402454821793
3594,300000,84,4,2.6206704038886683
3595,280000,80,6,3.4133918322367123
3596,280000,67,1,2.6206704038886683
3597,240000,75,6,2.320570769957847
3598,230000,80,4,2.326402454821793
3599,336000,95,1,3.4133918322367123
3600,230000,73,3,2.2533442317032812
